timestamp,74° or below,75° to 76°,77° to 78°,79° to 80°,81° to 82°,83° or above
2026-04-22T14:01:00Z,4.00,4.00,20.00,,,
2026-04-22T14:02:00Z,2.01,3.83,20.00,17.00,6.00,2.00
2026-04-22T14:03:00Z,2.01,3.83,20.00,17.00,6.00,13.00
2026-04-22T14:04:00Z,2.01,3.83,14.00,47.00,16.00,13.00
2026-04-22T14:05:00Z,2.01,3.83,14.00,35.00,16.00,13.00
2026-04-22T14:06:00Z,2.01,2.00,13.00,35.00,16.00,12.00
2026-04-22T14:08:00Z,2.01,2.00,13.00,35.00,16.00,12.00
2026-04-22T14:10:00Z,2.00,2.00,15.00,35.00,16.00,12.00
2026-04-22T14:11:00Z,2.00,3.00,20.00,41.50,31.37,10.00
2026-04-22T14:12:00Z,1.00,2.00,16.00,41.50,29.80,10.00
2026-04-22T14:13:00Z,1.00,3.00,16.00,41.50,28.66,10.00
2026-04-22T14:14:00Z,1.00,3.00,16.00,42.00,32.00,10.00
2026-04-22T14:15:00Z,2.00,3.00,16.00,41.00,25.00,10.00
2026-04-22T14:17:00Z,1.00,3.00,16.00,42.85,28.44,10.00
2026-04-22T14:18:00Z,2.00,3.00,16.00,42.85,28.44,10.00
2026-04-22T14:19:00Z,2.00,3.00,16.00,45.81,30.00,5.00
2026-04-22T14:20:00Z,1.00,3.00,16.00,45.81,30.00,5.00
2026-04-22T14:21:00Z,2.00,3.00,16.00,45.81,30.00,5.00
2026-04-22T14:22:00Z,2.00,3.00,16.00,48.00,30.00,6.30
2026-04-22T14:23:00Z,1.00,3.00,16.00,48.00,30.00,6.30
2026-04-22T14:24:00Z,2.00,3.00,16.00,48.00,30.00,6.30
2026-04-22T14:26:00Z,1.00,3.00,16.00,49.00,30.00,6.30
2026-04-22T14:27:00Z,2.00,3.00,17.00,48.00,27.00,6.30
2026-04-22T14:29:00Z,1.00,3.00,17.00,49.00,27.00,6.30
2026-04-22T14:30:00Z,2.00,3.00,17.00,47.69,27.00,6.30
2026-04-22T14:32:00Z,1.00,3.00,17.00,47.69,27.00,6.30
2026-04-22T14:34:00Z,2.00,3.00,17.00,45.00,27.00,6.30
