timestamp,79° or below,80° to 81°,82° to 83°,84° to 85°,86° to 87°,88° or above
2026-04-25T14:01:00Z,2.00,5.00,,,,
2026-04-25T14:02:00Z,3.00,5.00,7.13,19.33,,30.00
2026-04-25T14:03:00Z,3.00,5.00,7.13,19.33,,30.00
2026-04-25T14:04:00Z,3.00,5.00,7.13,19.33,,30.00
2026-04-25T14:05:00Z,3.00,5.00,7.13,39.00,,30.00
2026-04-25T14:06:00Z,3.00,2.00,6.00,21.09,15.00,14.00
2026-04-25T14:07:00Z,3.00,2.00,6.00,38.00,15.00,30.68
2026-04-25T14:08:00Z,3.00,2.00,6.00,38.00,15.00,30.11
2026-04-25T14:09:00Z,3.00,2.00,6.00,32.85,15.00,32.00
2026-04-25T14:10:00Z,3.00,2.00,4.00,21.67,15.00,32.00
2026-04-25T14:11:00Z,3.00,2.00,2.00,18.85,15.00,35.00
2026-04-25T14:12:00Z,3.00,2.00,2.00,18.44,15.00,34.00
2026-04-25T14:13:00Z,3.00,2.00,2.00,14.94,42.00,32.80
2026-04-25T14:14:00Z,3.00,2.00,2.00,14.94,42.00,32.00
2026-04-25T14:15:00Z,3.00,2.00,2.00,13.06,42.00,33.44
2026-04-25T14:16:00Z,3.00,2.00,2.00,11.99,42.00,40.00
2026-04-25T14:18:00Z,3.00,2.00,2.00,13.00,42.00,40.00
2026-04-25T14:19:00Z,3.00,3.00,3.00,14.00,42.00,40.00
2026-04-25T14:20:00Z,3.00,3.00,3.00,14.00,42.00,41.53
2026-04-25T14:21:00Z,3.00,3.00,3.00,13.00,42.00,42.00
2026-04-25T14:22:00Z,3.00,3.00,3.00,13.00,42.00,42.00
2026-04-25T14:23:00Z,3.00,3.00,3.00,14.00,42.00,42.00
2026-04-25T14:26:00Z,3.00,3.00,3.00,14.00,42.00,42.00
2026-04-25T14:29:00Z,3.00,3.00,3.00,14.00,42.00,38.00
2026-04-25T14:30:00Z,3.00,3.00,3.00,15.00,42.00,38.00
2026-04-25T14:31:00Z,3.00,3.00,3.00,15.00,42.00,38.00
2026-04-25T14:32:00Z,3.00,3.00,3.00,15.00,42.00,36.00
2026-04-25T14:33:00Z,3.00,3.00,3.00,15.00,42.00,36.00
2026-04-25T14:35:00Z,3.00,3.00,3.00,15.00,42.00,36.00
2026-04-25T14:36:00Z,3.00,3.00,3.00,15.00,41.00,36.00
2026-04-25T14:37:00Z,3.00,3.00,3.00,15.00,41.00,36.00
2026-04-25T14:40:00Z,3.00,3.00,3.00,15.00,41.00,36.00
2026-04-25T14:43:00Z,1.00,2.00,2.00,15.00,41.00,36.00
2026-04-25T14:45:00Z,1.00,2.00,2.00,15.00,40.00,37.00
2026-04-25T14:46:00Z,1.00,2.00,2.00,15.00,40.49,37.00
2026-04-25T14:47:00Z,1.00,3.00,2.00,15.00,40.49,38.00
2026-04-25T14:48:00Z,1.00,3.00,2.00,15.00,40.49,38.00
2026-04-25T14:50:00Z,1.00,3.00,2.00,15.75,40.49,38.00
2026-04-25T14:51:00Z,2.00,3.00,2.00,15.00,40.49,38.00
2026-04-25T14:52:00Z,2.00,3.00,2.00,15.00,42.00,38.00
2026-04-25T14:53:00Z,2.00,3.00,2.00,16.00,42.00,38.00
2026-04-25T14:56:00Z,2.00,3.00,2.00,17.00,42.00,38.00
2026-04-25T14:58:00Z,2.00,3.00,3.00,17.00,42.00,38.00
2026-04-25T14:59:00Z,2.00,3.61,3.00,17.00,42.00,38.00
2026-04-25T15:00:00Z,2.00,3.61,3.00,17.00,42.00,38.00
2026-04-25T15:01:00Z,2.00,3.61,3.99,17.00,42.00,38.00
2026-04-25T15:02:00Z,2.00,3.61,3.99,17.00,42.03,38.00
2026-04-25T15:03:00Z,2.00,3.61,3.99,17.00,42.03,37.00
2026-04-25T15:04:00Z,2.00,3.61,4.00,17.00,42.03,37.00
2026-04-25T15:06:00Z,2.00,3.00,4.00,17.00,42.03,37.00
2026-04-25T15:09:00Z,2.00,3.00,4.00,17.00,42.00,37.00
2026-04-25T15:11:00Z,2.00,3.00,6.00,17.00,42.00,37.00
2026-04-25T15:13:00Z,2.00,3.00,6.00,17.00,42.00,37.00
2026-04-25T15:14:00Z,2.00,3.00,6.00,17.00,42.00,37.00
2026-04-25T15:15:00Z,2.00,3.00,6.00,17.00,42.00,35.00
2026-04-25T15:16:00Z,2.00,3.00,5.00,17.00,42.00,35.00
2026-04-25T15:19:00Z,2.00,3.00,5.00,17.00,42.00,34.33
2026-04-25T15:20:00Z,2.00,3.00,5.00,17.00,42.00,34.33
