timestamp,78° or below,79° to 80°,81° to 82°,83° to 84°,85° to 86°,87° or above
2026-04-19T14:02:00Z,4.00,,,,,60.00
2026-04-19T14:03:00Z,1.29,25.00,59.00,,25.90,26.90
2026-04-19T14:04:00Z,4.00,2.00,59.00,,25.00,26.00
2026-04-19T14:05:00Z,4.00,2.00,59.00,,25.00,32.00
2026-04-19T14:06:00Z,4.00,19.00,8.00,,25.93,6.43
2026-04-19T14:07:00Z,4.00,18.00,8.00,,25.93,8.00
2026-04-19T14:08:00Z,4.00,18.00,8.00,,25.93,26.00
2026-04-19T14:10:00Z,4.00,18.00,8.00,22.00,32.62,26.00
2026-04-19T14:11:00Z,4.00,5.00,12.38,22.00,32.00,11.00
2026-04-19T14:12:00Z,3.00,5.00,11.26,22.00,32.00,11.70
2026-04-19T14:13:00Z,3.00,5.00,11.26,39.00,32.00,11.00
2026-04-19T14:15:00Z,3.00,5.00,11.26,38.00,28.75,11.00
2026-04-19T14:16:00Z,3.00,6.00,14.00,39.00,28.75,11.00
2026-04-19T14:17:00Z,3.00,6.00,15.25,39.39,29.04,11.00
2026-04-19T14:18:00Z,3.00,6.00,15.00,39.39,29.04,11.00
2026-04-19T14:22:00Z,3.00,6.00,15.00,42.00,29.04,11.00
2026-04-19T14:23:00Z,2.00,6.00,15.00,42.00,29.04,11.00
2026-04-19T14:25:00Z,2.00,6.00,14.00,42.00,30.00,11.00
2026-04-19T14:26:00Z,2.00,6.00,14.00,41.88,30.00,11.00
2026-04-19T14:27:00Z,2.00,6.00,14.00,41.88,31.00,11.00
2026-04-19T14:28:00Z,2.00,6.00,14.00,41.88,34.00,11.00
2026-04-19T14:29:00Z,2.00,6.00,14.00,42.00,34.00,11.00
2026-04-19T14:30:00Z,2.00,6.00,14.00,41.00,34.00,11.00
2026-04-19T14:31:00Z,2.00,6.00,14.00,41.00,34.00,11.00
2026-04-19T14:33:00Z,2.00,6.00,14.00,41.00,29.00,11.00
2026-04-19T14:39:00Z,2.00,6.00,14.00,39.00,29.00,11.00
2026-04-19T14:41:00Z,1.00,6.00,14.00,39.00,29.00,11.00
2026-04-19T14:43:00Z,1.00,6.90,14.00,39.00,29.00,11.00
2026-04-19T14:45:00Z,1.00,6.00,14.00,42.00,29.00,11.00
2026-04-19T14:48:00Z,1.00,6.00,14.00,44.00,29.00,11.00
2026-04-19T14:56:00Z,1.00,6.00,14.00,44.00,29.00,11.00
2026-04-19T14:58:00Z,1.00,6.00,14.00,43.00,29.00,11.00
2026-04-19T14:59:00Z,1.00,6.00,14.00,43.00,29.00,11.00
2026-04-19T15:02:00Z,1.00,6.00,14.00,46.00,29.00,11.00
2026-04-19T15:03:00Z,1.00,6.00,14.00,46.00,27.21,11.00
2026-04-19T15:04:00Z,1.00,5.00,13.00,46.00,28.00,11.00
