timestamp,82° or below,83° to 84°,85° to 86°,87° to 88°,89° to 90°,91° or above
2026-04-29T14:01:00Z,,,,,34.62,
2026-04-29T14:02:00Z,,,,,45.59,25.00
2026-04-29T14:03:00Z,1.00,1.00,1.00,35.00,38.00,25.40
2026-04-29T14:04:00Z,1.00,1.00,1.00,19.62,38.00,25.40
2026-04-29T14:05:00Z,1.00,1.00,5.00,19.62,51.00,20.00
2026-04-29T14:06:00Z,2.00,4.00,5.00,23.00,53.50,20.00
2026-04-29T14:07:00Z,2.00,4.00,5.00,4.00,50.00,20.00
2026-04-29T14:08:00Z,2.00,4.00,5.00,19.00,50.62,21.00
2026-04-29T14:09:00Z,1.00,2.00,2.00,4.47,48.15,27.16
2026-04-29T14:10:00Z,1.00,2.00,2.00,7.00,47.27,45.64
2026-04-29T14:11:00Z,1.03,1.20,2.00,8.58,46.03,45.33
2026-04-29T14:12:00Z,1.03,1.20,2.00,8.58,42.00,44.00
2026-04-29T14:13:00Z,1.03,1.20,2.00,12.87,42.00,43.97
2026-04-29T14:14:00Z,1.03,1.20,2.00,7.00,47.81,43.97
2026-04-29T14:15:00Z,1.03,1.20,2.00,11.00,42.00,43.97
2026-04-29T14:16:00Z,1.03,1.20,2.00,11.00,42.00,39.50
2026-04-29T14:17:00Z,3.00,3.00,4.00,11.00,42.00,39.50
2026-04-29T14:18:00Z,3.00,3.00,4.00,11.00,48.81,39.00
2026-04-29T14:19:00Z,3.00,3.00,4.00,11.92,49.17,39.00
2026-04-29T14:20:00Z,3.00,3.00,4.00,11.92,50.00,39.00
2026-04-29T14:21:00Z,3.00,2.00,4.00,10.00,50.00,39.00
2026-04-29T14:22:00Z,3.00,2.00,4.00,10.00,50.00,39.00
2026-04-29T14:24:00Z,3.00,2.00,4.00,10.00,50.00,37.00
2026-04-29T14:25:00Z,3.00,2.00,4.00,12.00,50.00,37.00
2026-04-29T14:26:00Z,3.00,2.00,4.00,12.00,48.00,36.00
2026-04-29T14:31:00Z,3.00,2.00,4.00,12.00,48.00,36.00
2026-04-29T14:32:00Z,3.00,2.00,4.00,12.00,48.00,36.00
2026-04-29T14:33:00Z,3.00,2.00,4.00,12.00,48.00,35.00
2026-04-29T14:34:00Z,3.00,2.00,4.00,12.00,48.00,35.00
2026-04-29T14:35:00Z,1.00,2.00,4.00,12.00,47.00,35.00
2026-04-29T14:36:00Z,1.00,2.00,4.00,12.00,47.00,35.99
2026-04-29T14:37:00Z,1.00,2.00,4.00,12.00,48.00,35.99
2026-04-29T14:38:00Z,1.00,2.00,4.00,12.00,48.00,33.00
2026-04-29T14:41:00Z,1.00,2.00,4.00,12.00,48.00,33.05
2026-04-29T14:42:00Z,1.00,2.00,4.00,12.00,48.00,33.00
2026-04-29T14:43:00Z,1.00,2.00,4.00,12.00,48.00,33.00
2026-04-29T14:44:00Z,1.00,2.00,4.00,12.00,50.82,33.00
2026-04-29T14:48:00Z,1.00,1.00,4.00,12.00,50.82,30.62
2026-04-29T14:49:00Z,1.00,1.00,4.00,12.00,50.82,32.25
2026-04-29T14:50:00Z,1.00,1.00,4.00,12.00,49.00,30.00
2026-04-29T14:51:00Z,1.00,1.00,4.00,12.00,49.00,30.00
2026-04-29T14:52:00Z,1.00,2.00,3.00,13.09,50.00,26.66
2026-04-29T14:54:00Z,1.00,2.00,3.00,13.09,50.00,26.00
2026-04-29T14:55:00Z,1.00,1.00,2.00,27.00,50.00,25.00
2026-04-29T14:56:00Z,1.00,1.00,2.00,27.00,50.00,25.00
2026-04-29T15:01:00Z,1.00,2.00,2.00,17.00,50.00,25.00
2026-04-29T15:02:00Z,1.00,2.00,2.00,17.00,50.00,25.00
2026-04-29T15:05:00Z,1.00,2.00,2.00,17.00,50.00,25.00
2026-04-29T15:06:00Z,1.00,2.00,2.00,16.66,50.00,25.00
2026-04-29T15:09:00Z,1.00,3.00,2.00,16.66,50.00,25.00
2026-04-29T15:11:00Z,1.00,3.98,2.00,16.66,50.00,25.00
2026-04-29T15:12:00Z,1.00,3.98,2.00,16.66,49.10,25.00
2026-04-29T15:13:00Z,1.00,3.60,2.00,16.66,49.10,25.00
2026-04-29T15:14:00Z,1.00,4.00,2.00,16.00,49.10,25.00
2026-04-29T15:19:00Z,1.00,3.00,2.00,16.00,49.10,25.00
2026-04-29T15:21:00Z,1.00,3.00,2.00,16.00,49.10,25.00
2026-04-29T15:23:00Z,1.00,3.00,4.00,16.00,49.00,25.00
2026-04-29T15:24:00Z,1.00,3.00,3.00,16.00,49.00,25.00
2026-04-29T15:26:00Z,1.00,3.00,3.00,16.00,49.00,25.00
2026-04-29T15:27:00Z,1.00,3.00,3.50,16.00,49.50,25.00
2026-04-29T15:31:00Z,1.00,3.00,3.50,16.00,49.50,25.00
2026-04-29T15:38:00Z,1.00,3.00,3.50,16.00,50.00,25.00
2026-04-29T15:40:00Z,1.00,3.00,3.50,16.00,50.00,25.00
2026-04-29T15:44:00Z,1.00,3.00,3.50,17.67,50.00,25.00
2026-04-29T15:46:00Z,1.00,3.00,3.50,23.00,50.00,25.00
2026-04-29T15:47:00Z,1.00,3.00,3.50,23.00,50.00,25.00
2026-04-29T15:48:00Z,1.00,3.00,3.50,23.00,49.00,25.00
2026-04-29T15:49:00Z,1.00,3.00,8.08,24.00,49.00,25.00
2026-04-29T15:50:00Z,1.00,3.00,8.08,24.00,47.00,25.00
2026-04-29T15:51:00Z,1.00,3.00,5.00,24.00,47.00,23.00
2026-04-29T15:52:00Z,1.00,3.00,5.00,24.00,44.00,23.00
2026-04-29T15:53:00Z,1.00,3.00,10.00,24.00,44.00,23.00
2026-04-29T15:54:00Z,1.00,3.00,9.00,25.00,44.00,23.00
2026-04-29T15:56:00Z,1.00,3.00,6.00,25.00,44.00,23.00
2026-04-29T15:58:00Z,1.00,3.00,6.00,25.00,44.00,26.00
2026-04-29T16:00:00Z,1.00,3.00,6.00,25.00,42.00,26.00
2026-04-29T16:01:00Z,1.00,3.00,10.33,25.00,40.00,24.00
2026-04-29T16:02:00Z,1.00,3.00,10.33,25.00,40.00,24.00
2026-04-29T16:03:00Z,1.00,3.00,8.00,25.00,40.00,24.00
2026-04-29T16:04:00Z,1.00,3.00,8.00,25.00,40.00,25.00
2026-04-29T16:05:00Z,1.00,3.00,8.00,25.00,37.14,25.00
2026-04-29T16:06:00Z,1.00,3.00,8.00,25.00,37.55,25.00
2026-04-29T16:07:00Z,1.00,3.00,9.00,25.00,37.55,25.00
2026-04-29T16:11:00Z,1.00,3.00,9.00,25.00,33.00,25.00
2026-04-29T16:13:00Z,1.00,3.00,10.00,23.00,33.00,25.00
2026-04-29T16:14:00Z,1.00,3.00,10.00,22.47,33.00,25.00
2026-04-29T16:17:00Z,1.00,3.00,10.00,22.47,41.93,25.00
2026-04-29T16:18:00Z,1.00,3.00,10.00,22.47,41.93,33.92
2026-04-29T16:19:00Z,1.00,3.00,10.00,24.24,41.93,33.92
2026-04-29T16:20:00Z,1.00,3.00,10.00,24.24,41.93,30.00
2026-04-29T16:22:00Z,1.00,3.00,10.00,24.24,41.93,29.00
2026-04-29T16:29:00Z,1.00,3.00,10.00,24.24,41.93,25.12
2026-04-29T16:31:00Z,1.00,3.00,10.00,24.24,41.93,25.12
2026-04-29T16:34:00Z,1.00,3.00,10.00,23.95,41.93,24.00
2026-04-29T16:39:00Z,1.00,3.00,10.00,23.95,41.93,24.00
2026-04-29T16:41:00Z,1.00,3.00,10.00,23.95,34.00,24.00
2026-04-29T16:43:00Z,1.00,3.00,10.00,23.95,34.00,22.00
2026-04-29T16:44:00Z,1.00,3.00,10.00,23.95,34.00,23.00
2026-04-29T16:46:00Z,1.00,3.00,10.00,30.00,34.00,23.00
2026-04-29T16:48:00Z,1.00,3.00,10.00,32.00,34.00,23.00
2026-04-29T16:50:00Z,1.00,3.00,10.00,32.00,34.00,22.00
2026-04-29T16:51:00Z,1.00,3.00,10.00,32.00,35.24,22.00
2026-04-29T16:52:00Z,1.00,3.00,10.00,32.00,43.00,22.00
2026-04-29T16:55:00Z,1.00,3.00,10.00,32.00,43.89,22.00
2026-04-29T16:57:00Z,1.00,3.00,8.00,32.00,43.89,22.00
2026-04-29T17:00:00Z,1.00,3.00,10.00,32.00,43.89,22.00
2026-04-29T17:01:00Z,1.00,3.00,10.00,32.00,43.89,22.00
2026-04-29T17:03:00Z,1.00,3.00,10.00,32.00,43.00,22.00
2026-04-29T17:06:00Z,1.00,3.00,10.00,27.00,43.00,22.00
2026-04-29T17:08:00Z,1.00,3.00,10.00,27.00,43.00,22.00
2026-04-29T17:09:00Z,1.00,3.00,10.00,27.00,43.00,23.00
2026-04-29T17:16:00Z,1.00,3.00,10.00,26.00,43.00,23.00
2026-04-29T17:21:00Z,1.00,3.00,10.00,26.00,45.60,23.00
2026-04-29T17:23:00Z,1.00,3.00,10.00,26.00,48.00,23.00
2026-04-29T17:32:00Z,1.00,3.00,10.00,26.00,48.00,22.00
2026-04-29T17:34:00Z,1.00,3.00,10.00,26.00,48.00,23.00
2026-04-29T17:38:00Z,1.00,3.00,10.00,26.00,48.00,23.00
2026-04-29T17:42:00Z,1.00,3.00,10.00,26.00,48.00,22.00
2026-04-29T17:45:00Z,1.00,3.00,8.00,26.00,48.00,22.00
2026-04-29T17:49:00Z,1.00,3.00,8.00,26.00,47.00,22.00
2026-04-29T17:51:00Z,1.00,3.00,8.00,26.00,47.00,22.00
2026-04-29T17:56:00Z,1.00,3.00,8.00,26.00,48.00,22.00
2026-04-29T17:57:00Z,1.00,3.00,8.00,26.00,48.00,22.00
2026-04-29T17:59:00Z,1.00,3.00,8.00,26.00,48.00,23.98
2026-04-29T18:00:00Z,1.00,3.00,8.00,26.00,49.00,22.00
2026-04-29T18:01:00Z,1.00,3.00,8.00,25.00,53.20,22.00
2026-04-29T18:02:00Z,1.00,3.00,8.00,25.00,53.20,22.65
2026-04-29T18:03:00Z,1.00,3.00,8.00,24.00,48.26,22.65
