timestamp,78° or below,79° to 80°,81° to 82°,83° to 84°,85° to 86°,87° or above
2026-04-24T14:01:00Z,,1.00,,84.00,,
2026-04-24T14:02:00Z,2.00,1.00,,84.00,,
2026-04-24T14:03:00Z,2.00,1.00,,35.55,38.48,
2026-04-24T14:04:00Z,2.00,1.00,12.00,31.12,45.20,19.00
2026-04-24T14:05:00Z,2.00,2.00,5.00,27.00,51.43,12.13
2026-04-24T14:06:00Z,2.00,2.00,5.00,25.50,52.00,10.00
2026-04-24T14:07:00Z,2.00,2.00,5.00,27.00,52.00,10.00
2026-04-24T14:08:00Z,2.00,3.00,5.00,31.00,52.00,10.00
2026-04-24T14:09:00Z,2.00,3.00,5.00,31.00,53.00,10.00
2026-04-24T14:10:00Z,2.00,3.00,5.00,31.00,53.00,10.00
2026-04-24T14:11:00Z,2.00,3.00,4.00,31.50,51.00,10.00
2026-04-24T14:12:00Z,2.00,3.00,4.00,31.50,51.00,10.00
2026-04-24T14:13:00Z,2.00,3.00,4.00,32.00,51.00,10.00
2026-04-24T14:14:00Z,2.00,3.00,4.00,32.00,52.00,10.00
2026-04-24T14:16:00Z,2.00,3.00,3.00,32.00,52.00,10.00
2026-04-24T14:17:00Z,2.00,3.00,3.00,32.00,52.00,10.00
2026-04-24T14:19:00Z,2.00,3.00,3.00,32.00,52.00,10.00
2026-04-24T14:21:00Z,2.00,3.00,3.00,32.00,52.00,9.00
2026-04-24T14:22:00Z,2.00,3.00,3.00,32.00,52.00,10.75
2026-04-24T14:23:00Z,1.00,3.00,3.00,32.00,52.00,11.00
2026-04-24T14:24:00Z,2.00,3.00,3.00,32.36,52.00,11.00
2026-04-24T14:25:00Z,2.00,3.00,3.00,32.36,52.00,11.00
2026-04-24T14:26:00Z,1.00,3.00,3.00,35.00,52.00,12.00
2026-04-24T14:27:00Z,2.00,3.00,3.00,35.00,52.00,8.00
2026-04-24T14:29:00Z,1.00,3.00,3.00,34.00,52.00,11.40
2026-04-24T14:31:00Z,2.00,3.00,3.00,34.00,51.00,8.00
2026-04-24T14:32:00Z,2.00,3.00,3.00,34.00,50.00,8.00
2026-04-24T14:33:00Z,1.00,3.00,3.00,34.00,51.00,12.00
2026-04-24T14:34:00Z,2.00,3.00,3.00,34.00,51.00,12.00
2026-04-24T14:36:00Z,1.00,3.00,5.00,34.00,51.00,7.00
2026-04-24T14:37:00Z,2.00,3.00,5.00,34.00,51.00,7.00
2026-04-24T14:38:00Z,2.00,3.00,5.00,34.00,51.00,7.00
2026-04-24T14:39:00Z,1.00,3.00,5.00,34.00,51.00,7.00
2026-04-24T14:40:00Z,1.27,3.00,5.00,34.00,51.00,7.00
2026-04-24T14:43:00Z,1.27,3.00,5.00,34.00,51.00,9.00
2026-04-24T14:44:00Z,1.27,3.00,5.06,34.00,51.00,9.00
2026-04-24T14:45:00Z,1.27,3.00,5.00,34.00,51.00,12.00
2026-04-24T14:47:00Z,1.27,3.00,5.00,34.00,51.00,12.00
2026-04-24T14:48:00Z,1.27,2.00,5.00,34.00,51.00,12.00
2026-04-24T14:49:00Z,1.27,2.00,5.00,34.00,50.00,10.00
2026-04-24T14:51:00Z,1.27,2.00,5.00,34.00,50.00,13.00
2026-04-24T14:52:00Z,1.27,2.00,5.00,34.00,50.00,10.00
2026-04-24T14:53:00Z,1.00,2.00,5.00,34.00,50.00,12.00
2026-04-24T14:54:00Z,1.00,2.00,5.00,34.00,50.00,10.00
2026-04-24T14:55:00Z,1.00,2.00,5.00,34.00,50.00,10.00
2026-04-24T14:57:00Z,1.00,2.00,5.00,34.00,50.00,10.00
2026-04-24T14:59:00Z,1.00,2.00,5.00,34.00,50.00,10.00
2026-04-24T15:01:00Z,1.00,2.00,5.00,34.00,52.00,10.00
2026-04-24T15:02:00Z,1.00,2.00,5.00,31.00,52.00,10.00
2026-04-24T15:03:00Z,1.00,2.00,5.00,32.00,49.36,12.00
2026-04-24T15:04:00Z,1.00,2.00,5.00,32.00,49.36,12.00
2026-04-24T15:06:00Z,1.00,2.00,5.00,34.94,50.00,13.00
2026-04-24T15:08:00Z,1.00,2.00,5.00,34.94,50.00,9.00
2026-04-24T15:11:00Z,1.00,2.00,5.00,34.94,49.00,9.00
2026-04-24T15:16:00Z,1.00,2.00,5.00,34.94,49.00,9.00
2026-04-24T15:21:00Z,1.00,2.00,5.00,34.94,49.00,9.00
2026-04-24T15:31:00Z,1.00,2.00,5.00,34.94,49.00,9.00
2026-04-24T15:34:00Z,1.00,2.00,5.00,34.94,49.00,9.00
